id,collection,dc.identifier.uri,cml.calculationtype[],cml.energy.units[],cml.energy.value[],cml.formula.generic[],cml.hasmolecularorbitals[],cml.hassolvent[],cml.hasvibrationalfrequencies[],cml.method[],cml.numberofjobs[],cml.program.name[],cml.program.other[],cml.program.version[],cml.shelltype[],dc.contributor.author[],dc.date.created[],dc.date.issued[],dc.description.abstract[],dc.publisher[],dc.relation.ispartof,dc.relation.uri[*],dc.relation[*],dc.rights.uri[],dc.rights[],dc.title[],dc.type[]
"101862","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100811","Geometry optimization","eV","-956.69815344","C3H8O80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build May 11 2017 09:47:33) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:42.535922+02:00","2025-07-23T10:54:42.535922+02:00","adsorption configuration 4","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/CxHy/Propane/top_M5c config_4","dataset"
"101863","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100812","Geometry optimization","eV","-956.90271627","C3H8O80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build May 11 2017 09:47:33) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:42.481218+02:00","2025-07-23T10:54:42.481218+02:00","adsorption configuration 5","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/CxHy/Propane/top_M5c config_5","dataset"
"101864","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100813","Geometry optimization","eV","-956.88756876","C3H8O80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build May 11 2017 09:47:33) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:42.424437+02:00","2025-07-23T10:54:42.424437+02:00","adsorption configuration 6","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/CxHy/Propane/top_M5c config_6","dataset"
"101865","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100814","Geometry optimization","eV","-956.35098147","C3H8O80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build May 11 2017 09:47:33) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:42.371785+02:00","2025-07-23T10:54:42.371785+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/CxHy/Propane/top_Obr config_1","dataset"
"101866","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100815","Geometry optimization","eV","-956.56090334","C3H8O80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:42.315823+02:00","2025-07-23T10:54:42.315823+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/CxHy/Propane/top_Obr config_2","dataset"
"101867","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100816","Geometry optimization","eV","-956.48175173","C3H8O80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build May 11 2017 09:47:33) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:42.260315+02:00","2025-07-23T10:54:42.260315+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/CxHy/Propane/top_Obr config_3","dataset"
"101868","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100817","Geometry optimization","eV","-956.53093492","C3H8O80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:42.207049+02:00","2025-07-23T10:54:42.207049+02:00","adsorption configuration 4","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/CxHy/Propane/top_Obr config_4","dataset"
"101869","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100818","Geometry optimization","eV","-962.18157873","C3H7NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.592351+02:00","2025-07-23T10:54:30.592351+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Propan-2-imine/hollow_M5c-Oip config_1","dataset"
"101870","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100819","Geometry optimization","eV","-962.16772498","C3H7NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.539124+02:00","2025-07-23T10:54:30.539124+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Propan-2-imine/bridge_Obr config_1","dataset"
"101871","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100820","Geometry optimization","eV","-962.07166900","C3H7NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.48498+02:00","2025-07-23T10:54:30.48498+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Propan-2-imine/hollow_M5c-Obr config_1","dataset"
"101872","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100821","Geometry optimization","eV","-962.19688703","C3H7NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.420076+02:00","2025-07-23T10:54:30.420076+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Propan-2-imine/top_M5c config_1","dataset"
"101873","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100822","Geometry optimization","eV","-962.13145767","C3H7NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.362798+02:00","2025-07-23T10:54:30.362798+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Propan-2-imine/top_M5c config_2","dataset"
"101874","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100823","Geometry optimization","eV","-960.58406039","C3H7NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.307878+02:00","2025-07-23T10:54:30.307878+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Propan-2-imine/top_Obr config_1","dataset"
"101875","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100824","Geometry optimization","eV","-944.03609414","C2H5NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.253698+02:00","2025-07-23T10:54:30.253698+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Ethanimine/hollow_M5c-Oip config_1","dataset"
"101876","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100825","Geometry optimization","eV","-945.28642120","C2H5NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:30.198031+02:00","2025-07-23T10:54:30.198031+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Ethanimine/hollow_M5c-Obr config_1","dataset"
"101877","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100826","Geometry optimization","eV","-945.27288513","C2H5NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:29.877522+02:00","2025-07-23T10:54:29.877522+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Ethanimine/hollow_M5c-Obr config_2","dataset"
"101878","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100827","Geometry optimization","eV","-945.26378740","C2H5NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:29.82202+02:00","2025-07-23T10:54:29.82202+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Ethanimine/hollow_M5c-Obr config_3","dataset"
"101879","100/100710","https://iochem-bd.iciq.es/browse/handle/100/100828","Geometry optimization","eV","-945.27109072","C2H5NO80Ru40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:29.76707+02:00","2025-07-23T10:54:29.76707+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/RuO2(110)/Imines/Ethanimine/top_M5c config_1","dataset"
